,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName
2,2,1,00:00:00:00:00:08,572,563274,aaltosea1,rohe_test_isntance,experiment1,1700834761,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,573,563864,aaltosea1,rohe_test_isntance,experiment1,1700834762,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,575,565966,aaltosea1,rohe_test_isntance,experiment1,1700834763,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,578,568658,aaltosea1,rohe_test_isntance,experiment1,1700834764,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,580,570760,aaltosea1,rohe_test_isntance,experiment1,1700834765,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,582,572862,aaltosea1,rohe_test_isntance,experiment1,1700834766,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,583,574374,aaltosea1,rohe_test_isntance,experiment1,1700834767,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,585,576476,aaltosea1,rohe_test_isntance,experiment1,1700834768,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,587,578578,aaltosea1,rohe_test_isntance,experiment1,1700834769,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,590,579800,aaltosea1,rohe_test_isntance,experiment1,1700834770,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,592,581902,aaltosea1,rohe_test_isntance,experiment1,1700834771,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,594,584004,aaltosea1,rohe_test_isntance,experiment1,1700834772,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,596,586106,aaltosea1,rohe_test_isntance,experiment1,1700834773,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,598,588208,aaltosea1,rohe_test_isntance,experiment1,1700834774,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,600,590310,aaltosea1,rohe_test_isntance,experiment1,1700834775,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,603,593002,aaltosea1,rohe_test_isntance,experiment1,1700834776,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,604,594514,aaltosea1,rohe_test_isntance,experiment1,1700834777,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,605,595104,aaltosea1,rohe_test_isntance,experiment1,1700834778,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,606,596616,aaltosea1,rohe_test_isntance,experiment1,1700834779,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,608,598718,aaltosea1,rohe_test_isntance,experiment1,1700834780,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,610,600820,aaltosea1,rohe_test_isntance,experiment1,1700834781,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,612,602922,aaltosea1,rohe_test_isntance,experiment1,1700834782,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,614,605024,aaltosea1,rohe_test_isntance,experiment1,1700834783,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,615,606536,aaltosea1,rohe_test_isntance,experiment1,1700834784,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,617,608638,aaltosea1,rohe_test_isntance,experiment1,1700834785,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,619,610740,aaltosea1,rohe_test_isntance,experiment1,1700834786,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,621,612842,aaltosea1,rohe_test_isntance,experiment1,1700834787,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,622,614354,aaltosea1,rohe_test_isntance,experiment1,1700834788,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,624,616456,aaltosea1,rohe_test_isntance,experiment1,1700834789,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,626,618558,aaltosea1,rohe_test_isntance,experiment1,1700834790,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,628,620660,aaltosea1,rohe_test_isntance,experiment1,1700834791,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,629,622172,aaltosea1,rohe_test_isntance,experiment1,1700834792,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,630,622762,aaltosea1,rohe_test_isntance,experiment1,1700834793,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,632,624864,aaltosea1,rohe_test_isntance,experiment1,1700834794,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,634,626966,aaltosea1,rohe_test_isntance,experiment1,1700834795,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,635,628478,aaltosea1,rohe_test_isntance,experiment1,1700834796,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,641,632940,aaltosea1,rohe_test_isntance,experiment1,1700834797,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,643,634494,aaltosea1,rohe_test_isntance,experiment1,1700834798,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,645,636596,aaltosea1,rohe_test_isntance,experiment1,1700834799,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,647,638698,aaltosea1,rohe_test_isntance,experiment1,1700834800,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,651,641980,aaltosea1,rohe_test_isntance,experiment1,1700834801,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,653,644082,aaltosea1,rohe_test_isntance,experiment1,1700834802,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,655,646184,aaltosea1,rohe_test_isntance,experiment1,1700834803,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,656,647696,aaltosea1,rohe_test_isntance,experiment1,1700834804,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,657,648286,aaltosea1,rohe_test_isntance,experiment1,1700834805,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,660,650978,aaltosea1,rohe_test_isntance,experiment1,1700834806,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,662,653080,aaltosea1,rohe_test_isntance,experiment1,1700834807,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,664,655182,aaltosea1,rohe_test_isntance,experiment1,1700834808,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,665,656694,aaltosea1,rohe_test_isntance,experiment1,1700834809,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,666,657284,aaltosea1,rohe_test_isntance,experiment1,1700834810,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,667,658796,aaltosea1,rohe_test_isntance,experiment1,1700834811,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,671,662078,aaltosea1,rohe_test_isntance,experiment1,1700834812,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,673,664180,aaltosea1,rohe_test_isntance,experiment1,1700834813,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,674,665692,aaltosea1,rohe_test_isntance,experiment1,1700834814,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,676,667794,aaltosea1,rohe_test_isntance,experiment1,1700834815,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,678,669896,aaltosea1,rohe_test_isntance,experiment1,1700834816,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,679,671408,aaltosea1,rohe_test_isntance,experiment1,1700834817,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,681,672962,aaltosea1,rohe_test_isntance,experiment1,1700834818,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,684,675654,aaltosea1,rohe_test_isntance,experiment1,1700834819,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,689,679526,aaltosea1,rohe_test_isntance,experiment1,1700834820,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,690,681038,aaltosea1,rohe_test_isntance,experiment1,1700834821,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,692,683140,aaltosea1,rohe_test_isntance,experiment1,1700834822,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,694,685242,aaltosea1,rohe_test_isntance,experiment1,1700834823,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,696,687344,aaltosea1,rohe_test_isntance,experiment1,1700834824,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,698,689446,aaltosea1,rohe_test_isntance,experiment1,1700834825,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,700,691548,aaltosea1,rohe_test_isntance,experiment1,1700834826,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,700,691548,aaltosea1,rohe_test_isntance,experiment1,1700834827,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,704,694830,aaltosea1,rohe_test_isntance,experiment1,1700834828,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,706,696932,aaltosea1,rohe_test_isntance,experiment1,1700834829,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,708,699034,aaltosea1,rohe_test_isntance,experiment1,1700834830,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,709,700546,aaltosea1,rohe_test_isntance,experiment1,1700834831,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,710,702058,aaltosea1,rohe_test_isntance,experiment1,1700834832,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,711,703570,aaltosea1,rohe_test_isntance,experiment1,1700834833,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,711,703570,aaltosea1,rohe_test_isntance,experiment1,1700834834,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,713,706594,aaltosea1,rohe_test_isntance,experiment1,1700834835,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,719,710134,aaltosea1,rohe_test_isntance,experiment1,1700834836,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,721,712236,aaltosea1,rohe_test_isntance,experiment1,1700834837,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,723,714338,aaltosea1,rohe_test_isntance,experiment1,1700834838,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,725,716440,aaltosea1,rohe_test_isntance,experiment1,1700834839,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,726,717952,aaltosea1,rohe_test_isntance,experiment1,1700834841,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,729,720644,aaltosea1,rohe_test_isntance,experiment1,1700834842,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,731,722746,aaltosea1,rohe_test_isntance,experiment1,1700834843,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,731,722746,aaltosea1,rohe_test_isntance,experiment1,1700834844,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,733,724848,aaltosea1,rohe_test_isntance,experiment1,1700834845,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,737,727582,aaltosea1,rohe_test_isntance,experiment1,1700834846,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,738,729094,aaltosea1,rohe_test_isntance,experiment1,1700834847,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,741,731786,aaltosea1,rohe_test_isntance,experiment1,1700834848,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,743,733888,aaltosea1,rohe_test_isntance,experiment1,1700834849,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,744,735400,aaltosea1,rohe_test_isntance,experiment1,1700834850,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,745,736912,aaltosea1,rohe_test_isntance,experiment1,1700834851,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,750,740784,aaltosea1,rohe_test_isntance,experiment1,1700834852,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,751,742296,aaltosea1,rohe_test_isntance,experiment1,1700834853,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,752,743808,aaltosea1,rohe_test_isntance,experiment1,1700834854,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,754,745910,aaltosea1,rohe_test_isntance,experiment1,1700834855,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,755,747422,aaltosea1,rohe_test_isntance,experiment1,1700834856,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,756,748934,aaltosea1,rohe_test_isntance,experiment1,1700834857,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,757,750446,aaltosea1,rohe_test_isntance,experiment1,1700834858,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,759,752548,aaltosea1,rohe_test_isntance,experiment1,1700834859,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,766,757600,aaltosea1,rohe_test_isntance,experiment1,1700834860,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,766,757600,aaltosea1,rohe_test_isntance,experiment1,1700834861,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,768,759702,aaltosea1,rohe_test_isntance,experiment1,1700834862,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,770,761804,aaltosea1,rohe_test_isntance,experiment1,1700834863,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,772,763906,aaltosea1,rohe_test_isntance,experiment1,1700834864,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,774,765460,aaltosea1,rohe_test_isntance,experiment1,1700834865,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,777,768152,aaltosea1,rohe_test_isntance,experiment1,1700834866,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,778,769664,aaltosea1,rohe_test_isntance,experiment1,1700834867,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,780,771766,aaltosea1,rohe_test_isntance,experiment1,1700834868,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,784,775048,aaltosea1,rohe_test_isntance,experiment1,1700834869,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,785,776560,aaltosea1,rohe_test_isntance,experiment1,1700834870,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,786,778072,aaltosea1,rohe_test_isntance,experiment1,1700834871,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,788,779252,aaltosea1,rohe_test_isntance,experiment1,1700834872,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,790,781354,aaltosea1,rohe_test_isntance,experiment1,1700834873,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,792,783456,aaltosea1,rohe_test_isntance,experiment1,1700834874,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,793,784968,aaltosea1,rohe_test_isntance,experiment1,1700834875,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,796,787660,aaltosea1,rohe_test_isntance,experiment1,1700834876,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,797,789172,aaltosea1,rohe_test_isntance,experiment1,1700834877,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,801,792454,aaltosea1,rohe_test_isntance,experiment1,1700834878,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,804,795146,aaltosea1,rohe_test_isntance,experiment1,1700834879,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,805,795736,aaltosea1,rohe_test_isntance,experiment1,1700834880,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,806,796326,aaltosea1,rohe_test_isntance,experiment1,1700834881,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,806,796326,aaltosea1,rohe_test_isntance,experiment1,1700834882,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,807,796916,aaltosea1,rohe_test_isntance,experiment1,1700834883,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,809,798096,aaltosea1,rohe_test_isntance,experiment1,1700834884,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,809,798096,aaltosea1,rohe_test_isntance,experiment1,1700834885,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,810,798686,aaltosea1,rohe_test_isntance,experiment1,1700834886,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,810,798686,aaltosea1,rohe_test_isntance,experiment1,1700834887,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,810,798686,aaltosea1,rohe_test_isntance,experiment1,1700834888,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,810,798686,aaltosea1,rohe_test_isntance,experiment1,1700834889,rohe_test_stage,sdn
2,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834894,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834494,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834495,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834496,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834497,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834498,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834499,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834500,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834501,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834502,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834503,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834504,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834505,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834506,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834507,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834508,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834509,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834510,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834511,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834512,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834513,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834514,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834515,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834516,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834517,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834518,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834519,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834520,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834521,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834522,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834523,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,1700834524,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834525,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834526,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834527,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834528,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834529,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834530,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834531,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834532,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834533,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834534,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834535,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834536,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834537,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834538,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,1700834539,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,3,1596,aaltosea1,rohe_test_isntance,experiment1,1700834540,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,34,29480,aaltosea1,rohe_test_isntance,experiment1,1700834541,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,70,66394,aaltosea1,rohe_test_isntance,experiment1,1700834542,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834543,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834544,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834545,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834546,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834547,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834548,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834549,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834550,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834551,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834553,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834554,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834555,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834556,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,92,87498,aaltosea1,rohe_test_isntance,experiment1,1700834557,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834558,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834559,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834560,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834561,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834562,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834563,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834564,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834565,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834566,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834567,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834568,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834569,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834570,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834571,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834572,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,95,90190,aaltosea1,rohe_test_isntance,experiment1,1700834573,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834574,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834575,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834576,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834577,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834578,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834579,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834580,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834581,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834582,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834583,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834584,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834585,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834586,rohe_test_stage,sdn
3,2,2,00:00:00:00:00:02,97,92292,aaltosea1,rohe_test_isntance,experiment1,1700834587,rohe_test_stage,sdn
