,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
2,1,1,00:00:00:00:00:04,5966,9016182,aaltosea1,rohe_test_isntance,experiment1,10.026700973510742,rohe_test_stage,sdn,-1.5803261876405932,-1
13,1,2,00:00:00:00:00:04,290,437010,aaltosea1,rohe_test_isntance,experiment1,10.031002044677734,rohe_test_stage,sdn,-0.4413070378095081,-1
16,1,2,00:00:00:00:00:04,121,182952,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-1.2888068485245898,-1
18,1,3,00:00:00:00:00:04,2442,3690834,aaltosea1,rohe_test_isntance,experiment1,10.036088943481445,rohe_test_stage,sdn,-0.02946127946128141,-1
20,1,3,00:00:00:00:00:04,2536,3834432,aaltosea1,rohe_test_isntance,experiment1,10.032624006271362,rohe_test_stage,sdn,-11.148648648618163,-1
22,1,3,00:00:00:00:00:04,12492,18883494,aaltosea1,rohe_test_isntance,experiment1,10.02626895904541,rohe_test_stage,sdn,-0.31869523680826317,-1
24,1,3,00:00:00:00:00:04,2630,3975090,aaltosea1,rohe_test_isntance,experiment1,10.028676986694336,rohe_test_stage,sdn,-0.014567674205947512,-1
25,1,3,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,10.029509782791138,rohe_test_stage,sdn,-3.934782608695568,-1
26,1,3,00:00:00:00:00:04,1773,2677836,aaltosea1,rohe_test_isntance,experiment1,10.044095993041992,rohe_test_stage,sdn,-0.43463561232155357,-1
27,1,4,00:00:00:00:00:01,9,8450,aaltosea1,rohe_test_isntance,experiment1,10.031291961669922,rohe_test_stage,sdn,-112646.4538203204,-1
28,1,4,00:00:00:00:00:01,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.037215948104858,rohe_test_stage,sdn,-0.05563735258248226,-1
30,1,4,00:00:00:00:00:01,109,108766,aaltosea1,rohe_test_isntance,experiment1,10.02626895904541,rohe_test_stage,sdn,-46.491882650137256,-1
32,1,4,00:00:00:00:00:01,22,21652,aaltosea1,rohe_test_isntance,experiment1,10.036088943481445,rohe_test_stage,sdn,-6506.360753732743,-1
34,1,4,00:00:00:00:00:01,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.026763916015625,rohe_test_stage,sdn,-0.015074615774472333,-1
36,1,4,00:00:00:00:00:02,5,4794,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-2.0542168666208998,-1
37,1,4,00:00:00:00:00:02,16,14424,aaltosea1,rohe_test_isntance,experiment1,10.02777886390686,rohe_test_stage,sdn,-0.4799410978462808,-1
42,1,4,00:00:00:00:00:02,23,21694,aaltosea1,rohe_test_isntance,experiment1,10.030220031738281,rohe_test_stage,sdn,-1.0985154825705425,-1
43,1,4,00:00:00:00:00:02,17,17406,aaltosea1,rohe_test_isntance,experiment1,10.041624069213867,rohe_test_stage,sdn,-0.3886363635274568,-1
49,1,4,00:00:00:00:00:03,28,29802,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-8.513757062061728,-1
50,1,4,00:00:00:00:00:03,83,82362,aaltosea1,rohe_test_isntance,experiment1,10.031445980072021,rohe_test_stage,sdn,-1.0811631837570483,-1
56,1,4,00:00:00:00:00:06,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-10.015589256894646,-1
62,1,4,00:00:00:00:00:06,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.032601118087769,rohe_test_stage,sdn,-111781.25849530895,-1
65,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,10.034702062606812,rohe_test_stage,sdn,-1.975985810598205,-1
75,2,1,00:00:00:00:00:07,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-1.4431355041267846,-1
78,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-0.5607141519553469,-1
81,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.034116983413696,rohe_test_stage,sdn,-0.0018029113246820216,-1
82,2,1,00:00:00:00:00:08,30,27294,aaltosea1,rohe_test_isntance,experiment1,10.032624006271362,rohe_test_stage,sdn,-15983464.313135425,-1
83,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.023966073989868,rohe_test_stage,sdn,-3.9325083423815306,-1
84,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.02134084701538,rohe_test_stage,sdn,-12.82657508156169,-1
85,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.026349067687988,rohe_test_stage,sdn,-0.5402004701582594,-1
87,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.023698806762695,rohe_test_stage,sdn,-6.261764748902376,-1
88,2,1,00:00:00:00:00:08,89,85902,aaltosea1,rohe_test_isntance,experiment1,10.041624069213867,rohe_test_stage,sdn,-0.4053458603287823,-1
91,2,2,00:00:00:00:00:02,2,1554,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-633916.784678692,-1
97,2,2,00:00:00:00:00:02,69,66352,aaltosea1,rohe_test_isntance,experiment1,10.034358024597168,rohe_test_stage,sdn,-6.669122258008658,-1
98,2,2,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.02777886390686,rohe_test_stage,sdn,-1.2545174017726333,-1
101,2,5,00:00:00:00:00:04,133,201096,aaltosea1,rohe_test_isntance,experiment1,10.027748823165894,rohe_test_stage,sdn,-1.02266654400684,-1
102,2,5,00:00:00:00:00:04,102,154224,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-0.3239956910175086,-1
4,1,1,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,10.029509782791138,rohe_test_stage,sdn,-493947542.30743843,-1
5,1,1,00:00:00:00:00:04,762,1152144,aaltosea1,rohe_test_isntance,experiment1,10.040074825286865,rohe_test_stage,sdn,-2.5931076178954893,-1
6,1,1,00:00:00:00:00:04,1335,2017050,aaltosea1,rohe_test_isntance,experiment1,10.034942865371704,rohe_test_stage,sdn,-0.317307692307673,-1
7,1,1,00:00:00:00:00:04,1334,2014068,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-0.21774839743586893,-1
10,1,2,00:00:00:00:00:04,128,193536,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
11,1,2,00:00:00:00:00:04,3307,4997244,aaltosea1,rohe_test_isntance,experiment1,10.0278799533844,rohe_test_stage,sdn,-0.9526720415935142,-1
12,1,2,00:00:00:00:00:04,121,182952,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-1.2888068485245898,-1
20,1,3,00:00:00:00:00:04,253,382536,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
22,1,3,00:00:00:00:00:04,11861,17927952,aaltosea1,rohe_test_isntance,experiment1,10.026700973510742,rohe_test_stage,sdn,-0.5785688207374955,-1
23,1,3,00:00:00:00:00:04,3769,5695788,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-4.676935923354133,-1
25,1,3,00:00:00:00:00:04,2598,3928176,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-1.2275862068965706,-1
28,1,4,00:00:00:00:00:01,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.8560280575764345,-1
30,1,4,00:00:00:00:00:01,104,103424,aaltosea1,rohe_test_isntance,experiment1,10.026700973510742,rohe_test_stage,sdn,-20.360831553726236,-1
37,1,4,00:00:00:00:00:02,1,590,aaltosea1,rohe_test_isntance,experiment1,10.024781227111816,rohe_test_stage,sdn,-180182.42864153406,-1
39,1,4,00:00:00:00:00:02,16,14424,aaltosea1,rohe_test_isntance,experiment1,10.02777886390686,rohe_test_stage,sdn,-0.4799410978462808,-1
40,1,4,00:00:00:00:00:02,17,17406,aaltosea1,rohe_test_isntance,experiment1,10.041624069213867,rohe_test_stage,sdn,-0.3886363635274568,-1
53,1,4,00:00:00:00:00:03,24,22284,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-0.32256333924261016,-1
54,1,4,00:00:00:00:00:06,69,69666,aaltosea1,rohe_test_isntance,experiment1,10.024639129638672,rohe_test_stage,sdn,-0.37245984275883703,-1
56,1,4,00:00:00:00:00:06,58,57096,aaltosea1,rohe_test_isntance,experiment1,10.0278799533844,rohe_test_stage,sdn,-0.9905916379802315,-1
58,1,4,00:00:00:00:00:06,67,67564,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-0.01787330316622948,-1
63,2,1,00:00:00:00:00:02,89,88668,aaltosea1,rohe_test_isntance,experiment1,10.036088943481445,rohe_test_stage,sdn,-275134.02612717147,-1
68,2,1,00:00:00:00:00:02,89,88668,aaltosea1,rohe_test_isntance,experiment1,10.03896713256836,rohe_test_stage,sdn,-275134.02612703596,-1
70,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-10.450507991127646,-1
71,2,1,00:00:00:00:00:02,89,88668,aaltosea1,rohe_test_isntance,experiment1,10.033936023712158,rohe_test_stage,sdn,-275134.02612744144,-1
72,2,1,00:00:00:00:00:07,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.027748823165894,rohe_test_stage,sdn,-0.7556432038085266,-1
73,2,1,00:00:00:00:00:07,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.037215948104858,rohe_test_stage,sdn,-0.5592275373828581,-1
74,2,1,00:00:00:00:00:07,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-1.2888068485245898,-1
78,2,1,00:00:00:00:00:07,8,6564,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-1285775.0586760668,-1
80,2,1,00:00:00:00:00:07,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.037281036376953,rohe_test_stage,sdn,-0.08780705941435452,-1
82,2,1,00:00:00:00:00:08,0,0,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-10.009141652640979,-1
85,2,1,00:00:00:00:00:08,66,64208,aaltosea1,rohe_test_isntance,experiment1,10.034358024597168,rohe_test_stage,sdn,-5460284.762981498,-1
91,2,2,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-1.7325438748978383,-1
95,2,2,00:00:00:00:00:02,1,42,aaltosea1,rohe_test_isntance,experiment1,10.027384996414185,rohe_test_stage,sdn,-1.3605414982460702,-1
98,2,2,00:00:00:00:00:02,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.029961109161377,rohe_test_stage,sdn,-1.4709001689550676,-1
101,2,5,00:00:00:00:00:04,109,164808,aaltosea1,rohe_test_isntance,experiment1,10.027182817459106,rohe_test_stage,sdn,-1.178742128094287,-1
105,2,5,00:00:00:00:00:04,4009,6059216,aaltosea1,rohe_test_isntance,experiment1,10.034358024597168,rohe_test_stage,sdn,-2.964621596180687,-1
106,2,5,00:00:00:00:00:04,116,175392,aaltosea1,rohe_test_isntance,experiment1,10.029961109161377,rohe_test_stage,sdn,-1.4709001689550676,-1
0,1,1,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,10.03257703781128,rohe_test_stage,sdn,-203406025.59273127,-1
11,1,2,00:00:00:00:00:04,4920,7434630,aaltosea1,rohe_test_isntance,experiment1,10.031445980072021,rohe_test_stage,sdn,-3.1410114756759633,-1
12,1,2,00:00:00:00:00:04,1328,2007936,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-0.366549359937975,-1
13,1,2,00:00:00:00:00:04,128,193536,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-10.015589256894646,-1
14,1,2,00:00:00:00:00:04,3458,5225556,aaltosea1,rohe_test_isntance,experiment1,10.028505802154541,rohe_test_stage,sdn,-0.08817638998244126,-1
20,1,3,00:00:00:00:00:04,325,491400,aaltosea1,rohe_test_isntance,experiment1,10.026763916015625,rohe_test_stage,sdn,-16.81025211757664,-1
24,1,3,00:00:00:00:00:04,325,491400,aaltosea1,rohe_test_isntance,experiment1,10.02698302268982,rohe_test_stage,sdn,-16.150209709858384,-1
30,1,4,00:00:00:00:00:01,22,21652,aaltosea1,rohe_test_isntance,experiment1,10.036088943481445,rohe_test_stage,sdn,-5166.368648905529,-1
32,1,4,00:00:00:00:00:01,50,49610,aaltosea1,rohe_test_isntance,experiment1,10.027182817459106,rohe_test_stage,sdn,-1.4999978511732683,-1
34,1,4,00:00:00:00:00:01,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.036076068878174,rohe_test_stage,sdn,-1.025349344683658,-1
35,1,4,00:00:00:00:00:01,45,45912,aaltosea1,rohe_test_isntance,experiment1,10.028203964233398,rohe_test_stage,sdn,-1.9557155661600643,-1
41,1,4,00:00:00:00:00:02,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-1.2888068485245898,-1
44,1,4,00:00:00:00:00:02,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.030632972717285,rohe_test_stage,sdn,-4.337664764492566,-1
48,1,4,00:00:00:00:00:03,6,6306,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-23.843010832679,-1
49,1,4,00:00:00:00:00:03,17,17406,aaltosea1,rohe_test_isntance,experiment1,10.041624069213867,rohe_test_stage,sdn,-24.268911228619075,-1
53,1,4,00:00:00:00:00:03,106,107544,aaltosea1,rohe_test_isntance,experiment1,10.025806188583374,rohe_test_stage,sdn,-0.24576271184819243,-1
56,1,4,00:00:00:00:00:06,3,2692,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-10.015589256894646,-1
58,1,4,00:00:00:00:00:06,69,69666,aaltosea1,rohe_test_isntance,experiment1,10.024639129638672,rohe_test_stage,sdn,-0.37245984275883526,-1
60,1,4,00:00:00:00:00:06,67,67564,aaltosea1,rohe_test_isntance,experiment1,10.02134084701538,rohe_test_stage,sdn,-0.017873303166265675,-1
65,1,4,00:00:00:00:00:07,3,126,aaltosea1,rohe_test_isntance,experiment1,10.03006911277771,rohe_test_stage,sdn,-0.15912270454713306,-1
68,1,4,00:00:00:00:00:07,3,126,aaltosea1,rohe_test_isntance,experiment1,10.036268949508667,rohe_test_stage,sdn,-0.0818248873971883,-1
70,1,4,00:00:00:00:00:07,29,1218,aaltosea1,rohe_test_isntance,experiment1,10.033684015274048,rohe_test_stage,sdn,-8012.8642341822915,-1
72,1,4,00:00:00:00:00:08,22,24418,aaltosea1,rohe_test_isntance,experiment1,10.033998012542725,rohe_test_stage,sdn,-0.05983685371519165,-1
73,1,4,00:00:00:00:00:08,10,8666,aaltosea1,rohe_test_isntance,experiment1,10.025700807571411,rohe_test_stage,sdn,-3520399.654773764,-1
74,1,4,00:00:00:00:00:08,114,115404,aaltosea1,rohe_test_isntance,experiment1,10.02626895904541,rohe_test_stage,sdn,-1.9220997202498502,-1
75,1,4,00:00:00:00:00:08,27,25524,aaltosea1,rohe_test_isntance,experiment1,10.027748823165894,rohe_test_stage,sdn,-0.3050325096396349,-1
77,1,4,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,10.030220031738281,rohe_test_stage,sdn,-13961.174549347525,-1
79,1,4,00:00:00:00:00:08,14,11400,aaltosea1,rohe_test_isntance,experiment1,10.025519132614136,rohe_test_stage,sdn,-7196784.9707056265,-1
81,1,5,00:00:00:00:00:04,13853,20927122,aaltosea1,rohe_test_isntance,experiment1,10.031445980072021,rohe_test_stage,sdn,-9.873607654590625,-1
82,1,5,00:00:00:00:00:04,17829,26937364,aaltosea1,rohe_test_isntance,experiment1,10.025806188583374,rohe_test_stage,sdn,-2.006600771559991,-1
83,1,5,00:00:00:00:00:04,1648,2488462,aaltosea1,rohe_test_isntance,experiment1,10.027748823165894,rohe_test_stage,sdn,-0.14402930686947757,-1
86,1,5,00:00:00:00:00:04,170,257040,aaltosea1,rohe_test_isntance,experiment1,10.024659872055054,rohe_test_stage,sdn,-5839131.62855638,-1
89,1,5,00:00:00:00:00:04,-5799,-8762756,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-63350531.76974168,-1
91,2,1,00:00:00:00:00:02,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.026174068450928,rohe_test_stage,sdn,-1722085.2346589859,-1
93,2,1,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.025700807571411,rohe_test_stage,sdn,-2.4328900694204507,-1
94,2,1,00:00:00:00:00:02,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-2.657944814462623,-1
97,2,1,00:00:00:00:00:02,2,84,aaltosea1,rohe_test_isntance,experiment1,10.0278799533844,rohe_test_stage,sdn,-34916.88966542904,-1
98,2,1,00:00:00:00:00:02,6,6306,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-360452.8566142208,-1
99,2,1,00:00:00:00:00:07,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-1.4431355041267846,-1
100,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-3.8188360937174917,-1
101,2,1,00:00:00:00:00:07,1,1512,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.838832622828158,-1
104,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.025519132614136,rohe_test_stage,sdn,-2.2513229776165096,-1
105,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.023698806762695,rohe_test_stage,sdn,-2.554527813747426,-1
107,2,1,00:00:00:00:00:07,0,0,aaltosea1,rohe_test_isntance,experiment1,10.030220031738281,rohe_test_stage,sdn,-0.48279819408898916,-1
108,2,1,00:00:00:00:00:08,89,85902,aaltosea1,rohe_test_isntance,experiment1,10.041624069213867,rohe_test_stage,sdn,-0.4053458603287823,-1
110,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.5101224290083519,-1
113,2,1,00:00:00:00:00:08,30,27294,aaltosea1,rohe_test_isntance,experiment1,10.032624006271362,rohe_test_stage,sdn,-12652409.7617971,-1
114,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.02777886390686,rohe_test_stage,sdn,-0.5469031469070629,-1
120,2,2,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-1.2888068485245898,-1
121,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.034116983413696,rohe_test_stage,sdn,-0.0018029113246820216,-1
123,2,2,00:00:00:00:00:02,58,58018,aaltosea1,rohe_test_isntance,experiment1,10.037652015686035,rohe_test_stage,sdn,-6.983451520026142,-1
129,2,5,00:00:00:00:00:04,109,164808,aaltosea1,rohe_test_isntance,experiment1,10.02957797050476,rohe_test_stage,sdn,-0.26618070397068117,-1
130,2,5,00:00:00:00:00:04,133,201096,aaltosea1,rohe_test_isntance,experiment1,10.029293060302734,rohe_test_stage,sdn,-0.7048812288195889,-1
131,2,5,00:00:00:00:00:04,116,175392,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-5.39247208397015,-1
132,2,5,00:00:00:00:00:04,133,201096,aaltosea1,rohe_test_isntance,experiment1,10.02626895904541,rohe_test_stage,sdn,-0.07098833352674916,-1
133,2,5,00:00:00:00:00:04,116,175392,aaltosea1,rohe_test_isntance,experiment1,10.025811910629272,rohe_test_stage,sdn,-2.234103945804308,-1
4,1,1,00:00:00:00:00:04,4638,7008246,aaltosea1,rohe_test_isntance,experiment1,10.02707028388977,rohe_test_stage,sdn,-1.1906663439975977,-1
12,1,2,00:00:00:00:00:04,1425,2153130,aaltosea1,rohe_test_isntance,experiment1,10.034116983413696,rohe_test_stage,sdn,-0.45211971006482,-1
13,1,2,00:00:00:00:00:04,121,182952,aaltosea1,rohe_test_isntance,experiment1,10.030632972717285,rohe_test_stage,sdn,-4.337664764492566,-1
15,1,2,00:00:00:00:00:04,299,450618,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-1.9116161616158132,-1
17,1,2,00:00:00:00:00:04,1272,1921794,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-0.2738281359295702,-1
22,1,3,00:00:00:00:00:04,11861,17927952,aaltosea1,rohe_test_isntance,experiment1,10.026700973510742,rohe_test_stage,sdn,-0.5785688207374955,-1
26,1,3,00:00:00:00:00:04,578,873936,aaltosea1,rohe_test_isntance,experiment1,10.027284860610962,rohe_test_stage,sdn,-3201.4999502664414,-1
27,1,4,00:00:00:00:00:01,66,65504,aaltosea1,rohe_test_isntance,experiment1,10.021783113479614,rohe_test_stage,sdn,-0.8312188646801828,-1
28,1,4,00:00:00:00:00:01,105,105484,aaltosea1,rohe_test_isntance,experiment1,10.026862859725952,rohe_test_stage,sdn,-12710.621837670118,-1
32,1,4,00:00:00:00:00:01,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-0.5973350078785624,-1
33,1,4,00:00:00:00:00:01,15,13286,aaltosea1,rohe_test_isntance,experiment1,10.040074825286865,rohe_test_stage,sdn,-22.523808993483932,-1
34,1,4,00:00:00:00:00:01,84,83874,aaltosea1,rohe_test_isntance,experiment1,10.031445980072021,rohe_test_stage,sdn,-0.8807792351221626,-1
35,1,4,00:00:00:00:00:01,68,67606,aaltosea1,rohe_test_isntance,experiment1,10.02134084701538,rohe_test_stage,sdn,-1.5418079095692478,-1
44,1,4,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-2.4458509432559783,-1
48,1,4,00:00:00:00:00:03,24,22284,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-0.32256333924261016,-1
58,1,4,00:00:00:00:00:06,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024781227111816,rohe_test_stage,sdn,-0.37508606370488407,-1
66,1,4,00:00:00:00:00:07,3,126,aaltosea1,rohe_test_isntance,experiment1,10.03017282485962,rohe_test_stage,sdn,-0.13124324093691975,-1
67,1,4,00:00:00:00:00:07,29,1218,aaltosea1,rohe_test_isntance,experiment1,10.03098201751709,rohe_test_stage,sdn,-8012.864233739598,-1
72,1,4,00:00:00:00:00:08,4,168,aaltosea1,rohe_test_isntance,experiment1,10.030368089675903,rohe_test_stage,sdn,-27922.849099038132,-1
73,1,4,00:00:00:00:00:08,19,17116,aaltosea1,rohe_test_isntance,experiment1,10.026349067687988,rohe_test_stage,sdn,-0.22315950919088312,-1
74,1,4,00:00:00:00:00:08,4,3282,aaltosea1,rohe_test_isntance,experiment1,10.024659872055054,rohe_test_stage,sdn,-6826.638849384791,-1
75,1,4,00:00:00:00:00:08,2,84,aaltosea1,rohe_test_isntance,experiment1,10.032536268234253,rohe_test_stage,sdn,-16853.262711710675,-1
78,1,4,00:00:00:00:00:08,7,3234,aaltosea1,rohe_test_isntance,experiment1,10.02698302268982,rohe_test_stage,sdn,-16.150209709858384,-1
79,1,4,00:00:00:00:00:08,7,3234,aaltosea1,rohe_test_isntance,experiment1,10.026763916015625,rohe_test_stage,sdn,-16.81025211757664,-1
80,1,4,00:00:00:00:00:08,4,6048,aaltosea1,rohe_test_isntance,experiment1,10.037960052490234,rohe_test_stage,sdn,-1.2888068485245898,-1
82,1,5,00:00:00:00:00:04,1313,1985256,aaltosea1,rohe_test_isntance,experiment1,10.033936023712158,rohe_test_stage,sdn,-0.8561280613640827,-1
85,1,5,00:00:00:00:00:04,17446,26360660,aaltosea1,rohe_test_isntance,experiment1,10.026700973510742,rohe_test_stage,sdn,-3.6376373035607212,-1
86,1,5,00:00:00:00:00:04,1388,2095716,aaltosea1,rohe_test_isntance,experiment1,10.034116983413696,rohe_test_stage,sdn,-2.6033408905884103,-1
88,1,5,00:00:00:00:00:04,127,192024,aaltosea1,rohe_test_isntance,experiment1,10.02776312828064,rohe_test_stage,sdn,-0.6968296963058078,-1
90,2,1,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.036076068878174,rohe_test_stage,sdn,-2.0766004966812437,-1
94,2,1,00:00:00:00:00:02,71,69750,aaltosea1,rohe_test_isntance,experiment1,10.034358024597168,rohe_test_stage,sdn,-3.873845958535271,-1
97,2,1,00:00:00:00:00:02,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-5.264750227686953,-1
100,2,1,00:00:00:00:00:07,20,21020,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-1.4431355041267846,-1
110,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.024914026260376,rohe_test_stage,sdn,-5.264750227686953,-1
111,2,1,00:00:00:00:00:08,2,2102,aaltosea1,rohe_test_isntance,experiment1,10.029961109161377,rohe_test_stage,sdn,-0.6194185868171287,-1
112,2,1,00:00:00:00:00:08,23,21694,aaltosea1,rohe_test_isntance,experiment1,10.03476095199585,rohe_test_stage,sdn,-10740946.583704077,-1
113,2,1,00:00:00:00:00:08,89,85902,aaltosea1,rohe_test_isntance,experiment1,10.041624069213867,rohe_test_stage,sdn,-0.4053458603287823,-1
118,2,2,00:00:00:00:00:02,0,0,aaltosea1,rohe_test_isntance,experiment1,10.027281999588013,rohe_test_stage,sdn,-0.24652447141662703,-1
120,2,2,00:00:00:00:00:02,58,58018,aaltosea1,rohe_test_isntance,experiment1,10.037652015686035,rohe_test_stage,sdn,-6.983451520026142,-1
122,2,2,00:00:00:00:00:02,2,1554,aaltosea1,rohe_test_isntance,experiment1,10.031625032424927,rohe_test_stage,sdn,-724415.6182024374,-1
126,2,5,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,10.027281999588013,rohe_test_stage,sdn,-0.5175487840072228,-1
131,2,5,00:00:00:00:00:04,434,656208,aaltosea1,rohe_test_isntance,experiment1,10.030220031738281,rohe_test_stage,sdn,-0.8837300961689842,-1
134,2,5,00:00:00:00:00:04,434,656208,aaltosea1,rohe_test_isntance,experiment1,10.032536268234253,rohe_test_stage,sdn,-0.8837300961689847,-1
0,1,1,00:00:00:00:00:04,134,201138,aaltosea1,rohe_test_isntance,experiment1,10.024659872055054,rohe_test_stage,sdn,-3481881.942584173,-1
6,1,1,00:00:00:00:00:04,5966,9016182,aaltosea1,rohe_test_isntance,experiment1,10.026700973510742,rohe_test_stage,sdn,-1.5803261876405932,-1
8,1,1,00:00:00:00:00:04,1011,1527162,aaltosea1,rohe_test_isntance,experiment1,10.02777886390686,rohe_test_stage,sdn,-1.9295932114368481,-1
