,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
190,2,5,00:00:00:00:00:05,1436,2169762,aaltosea1,rohe_test_isntance,experiment1,10.034984111785889,rohe_test_stage,sdn,0.37501560475180895,1
191,2,5,00:00:00:00:00:05,1335,2018520,aaltosea1,rohe_test_isntance,experiment1,10.033184051513672,rohe_test_stage,sdn,0.5833332696560587,1
192,2,5,00:00:00:00:00:05,1458,2204496,aaltosea1,rohe_test_isntance,experiment1,10.032991170883179,rohe_test_stage,sdn,-1.9833323400041318,-1
193,2,5,00:00:00:00:00:05,1378,2083536,aaltosea1,rohe_test_isntance,experiment1,10.030365943908691,rohe_test_stage,sdn,0.5649388915164575,1
194,2,5,00:00:00:00:00:05,1478,2234736,aaltosea1,rohe_test_isntance,experiment1,10.029867887496948,rohe_test_stage,sdn,0.6370967692627532,1
195,2,5,00:00:00:00:00:05,1197,1809864,aaltosea1,rohe_test_isntance,experiment1,10.034064054489136,rohe_test_stage,sdn,0.5520833564673913,1
196,2,5,00:00:00:00:00:05,1391,2103192,aaltosea1,rohe_test_isntance,experiment1,10.03017807006836,rohe_test_stage,sdn,8.427453752624103e-07,1
197,2,5,00:00:00:00:00:05,1277,1927884,aaltosea1,rohe_test_isntance,experiment1,10.021677017211914,rohe_test_stage,sdn,-0.7999980089248342,-1
0,1,1,00:00:00:00:00:04,1254,1894578,aaltosea1,rohe_test_isntance,experiment1,10.030746936798096,rohe_test_stage,sdn,0.5,1
1,1,1,00:00:00:00:00:04,1214,1835568,aaltosea1,rohe_test_isntance,experiment1,10.030749082565308,rohe_test_stage,sdn,0.5,1
2,1,1,00:00:00:00:00:04,1268,1915746,aaltosea1,rohe_test_isntance,experiment1,10.029566287994385,rohe_test_stage,sdn,-0.12856541931217036,-1
3,1,1,00:00:00:00:00:04,1199,1812888,aaltosea1,rohe_test_isntance,experiment1,10.034241914749146,rohe_test_stage,sdn,0.3333377213808393,1
4,1,1,00:00:00:00:00:04,1272,1923264,aaltosea1,rohe_test_isntance,experiment1,10.019614934921265,rohe_test_stage,sdn,0.5882351869451405,1
5,1,1,00:00:00:00:00:04,1169,1767528,aaltosea1,rohe_test_isntance,experiment1,10.032071113586426,rohe_test_stage,sdn,-0.30000000197436805,-1
6,1,1,00:00:00:00:00:04,1174,1773618,aaltosea1,rohe_test_isntance,experiment1,10.031944036483765,rohe_test_stage,sdn,0.5,1
7,1,1,00:00:00:00:00:04,1025,1548330,aaltosea1,rohe_test_isntance,experiment1,10.034687042236328,rohe_test_stage,sdn,0.5000003971413234,1
8,1,1,00:00:00:00:00:04,1055,1592220,aaltosea1,rohe_test_isntance,experiment1,10.034472942352295,rohe_test_stage,sdn,-0.6999931205096308,-1
9,1,2,00:00:00:00:00:04,1123,1697976,aaltosea1,rohe_test_isntance,experiment1,10.023520946502686,rohe_test_stage,sdn,0.6249872674475484,1
10,1,2,00:00:00:00:00:04,1140,1722210,aaltosea1,rohe_test_isntance,experiment1,10.030168056488037,rohe_test_stage,sdn,0.5,1
11,1,2,00:00:00:00:00:04,1065,1608810,aaltosea1,rohe_test_isntance,experiment1,10.020708799362183,rohe_test_stage,sdn,0.022222209962703632,1
12,1,2,00:00:00:00:00:04,1165,1758540,aaltosea1,rohe_test_isntance,experiment1,10.034984111785889,rohe_test_stage,sdn,0.5,1
13,1,2,00:00:00:00:00:04,1207,1823514,aaltosea1,rohe_test_isntance,experiment1,10.030280828475952,rohe_test_stage,sdn,0.29999948691699463,1
14,1,2,00:00:00:00:00:04,1145,1731240,aaltosea1,rohe_test_isntance,experiment1,10.029566287994385,rohe_test_stage,sdn,0.4583380848180463,1
15,1,2,00:00:00:00:00:04,1187,1793274,aaltosea1,rohe_test_isntance,experiment1,10.033032178878784,rohe_test_stage,sdn,0.25000356996686945,1
16,1,2,00:00:00:00:00:04,1206,1823472,aaltosea1,rohe_test_isntance,experiment1,10.031944036483765,rohe_test_stage,sdn,0.49999974271960657,1
17,1,2,00:00:00:00:00:04,1115,1685880,aaltosea1,rohe_test_isntance,experiment1,10.022320985794067,rohe_test_stage,sdn,0.29999878725367113,1
18,1,3,00:00:00:00:00:04,2314,3497298,aaltosea1,rohe_test_isntance,experiment1,10.030365943908691,rohe_test_stage,sdn,0.5,1
19,1,3,00:00:00:00:00:04,2216,3349122,aaltosea1,rohe_test_isntance,experiment1,10.02190637588501,rohe_test_stage,sdn,-0.2999861622880373,-1
20,1,3,00:00:00:00:00:04,2454,3710448,aaltosea1,rohe_test_isntance,experiment1,10.031389951705933,rohe_test_stage,sdn,-0.09259238399530823,-1
21,1,3,00:00:00:00:00:04,2405,3636360,aaltosea1,rohe_test_isntance,experiment1,10.031944036483765,rohe_test_stage,sdn,0.38571429191646667,1
22,1,3,00:00:00:00:00:04,2416,3652992,aaltosea1,rohe_test_isntance,experiment1,10.034919023513794,rohe_test_stage,sdn,0.5,1
