,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,scores,anomaly
56,1,1,00:00:00:00:00:04,120,181440,aaltosea1,rohe_test_isntance,experiment1,1.0021700859069824,rohe_test_stage,sdn,-435.77023356367727,-1
58,1,1,00:00:00:00:00:04,114,172368,aaltosea1,rohe_test_isntance,experiment1,1.001844882965088,rohe_test_stage,sdn,-0.06487918127004799,-1
65,1,1,00:00:00:00:00:04,127,192024,aaltosea1,rohe_test_isntance,experiment1,1.0012657642364502,rohe_test_stage,sdn,-185.11588772046082,-1
71,1,1,00:00:00:00:00:04,2,3024,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-3448.2619909321343,-1
80,1,1,00:00:00:00:00:04,123,185976,aaltosea1,rohe_test_isntance,experiment1,1.0061886310577393,rohe_test_stage,sdn,-286.10477336776535,-1
88,1,1,00:00:00:00:00:04,81,121002,aaltosea1,rohe_test_isntance,experiment1,1.0013172626495361,rohe_test_stage,sdn,-0.19999943620854488,-1
105,1,2,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-2.376199023160321,-1
119,1,2,00:00:00:00:00:04,158,238896,aaltosea1,rohe_test_isntance,experiment1,1.002370834350586,rohe_test_stage,sdn,-0.8333302766799546,-1
123,1,2,00:00:00:00:00:04,183,275226,aaltosea1,rohe_test_isntance,experiment1,1.0048620700836182,rohe_test_stage,sdn,-1.4999999903253576,-1
139,1,2,00:00:00:00:00:04,131,198072,aaltosea1,rohe_test_isntance,experiment1,1.0037949085235596,rohe_test_stage,sdn,-940.5881294038148,-1
152,1,2,00:00:00:00:00:04,533,805896,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-4.173912995775726,-1
170,1,2,00:00:00:00:00:04,9,13608,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-15520.678861886865,-1
171,1,2,00:00:00:00:00:04,94,142128,aaltosea1,rohe_test_isntance,experiment1,1.0050833225250244,rohe_test_stage,sdn,-0.49998767894756635,-1
184,1,2,00:00:00:00:00:04,109,164808,aaltosea1,rohe_test_isntance,experiment1,1.0053520202636719,rohe_test_stage,sdn,-316.4857763589033,-1
197,1,2,00:00:00:00:00:04,101,152712,aaltosea1,rohe_test_isntance,experiment1,1.001619815826416,rohe_test_stage,sdn,-129.867714357664,-1
204,1,3,00:00:00:00:00:04,0,0,aaltosea1,rohe_test_isntance,experiment1,1.0013608932495117,rohe_test_stage,sdn,-2.376199023160321,-1
236,1,3,00:00:00:00:00:04,271,409752,aaltosea1,rohe_test_isntance,experiment1,1.00575590133667,rohe_test_stage,sdn,-0.7500001923566773,-1
242,1,3,00:00:00:00:00:04,286,432432,aaltosea1,rohe_test_isntance,experiment1,1.0030031204223633,rohe_test_stage,sdn,-1.2676733729399814e-07,-1
248,1,3,00:00:00:00:00:04,231,349272,aaltosea1,rohe_test_isntance,experiment1,1.0061051845550537,rohe_test_stage,sdn,-2991.3684894710877,-1
251,1,3,00:00:00:00:00:04,990,1495410,aaltosea1,rohe_test_isntance,experiment1,1.0032551288604736,rohe_test_stage,sdn,-2.6588785003740245,-1
255,1,3,00:00:00:00:00:04,248,374976,aaltosea1,rohe_test_isntance,experiment1,1.0024120807647705,rohe_test_stage,sdn,-336.0272780687506,-1
259,1,3,00:00:00:00:00:04,236,356832,aaltosea1,rohe_test_isntance,experiment1,1.005666732788086,rohe_test_stage,sdn,-1.1599203453283025e-06,-1
265,1,3,00:00:00:00:00:04,259,391608,aaltosea1,rohe_test_isntance,experiment1,1.0032780170440674,rohe_test_stage,sdn,-0.4999962706365253,-1
269,1,3,00:00:00:00:00:04,17,25704,aaltosea1,rohe_test_isntance,experiment1,1.0056707859039307,rohe_test_stage,sdn,-29317.72673213688,-1
270,1,3,00:00:00:00:00:04,186,280310,aaltosea1,rohe_test_isntance,experiment1,1.0050833225250244,rohe_test_stage,sdn,-0.16666345591555487,-1
