,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,time,scores,anomaly
56,1,4,00:00:00:00:00:06,0.01834862385321101,0.019163445408795856,aaltosea1,rohe_test_isntance,experiment1,1700567320.091766,rohe_test_stage,sdn,10.027629137039185,-2.501386103979179,-1
57,1,4,00:00:00:00:00:06,0.5871559633027523,0.5830172853912917,aaltosea1,rohe_test_isntance,experiment1,1700567271.954453,rohe_test_stage,sdn,10.02350902557373,-0.9929073276209537,-1
61,1,4,00:00:00:00:00:06,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567328.1249762,rohe_test_stage,sdn,10.036744117736816,-2.232914336722831,-1
67,2,1,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567268.945926,rohe_test_stage,sdn,10.020915031433105,-1.0325399534664927,-1
70,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700567307.0536718,rohe_test_stage,sdn,10.02350378036499,-0.4190596697085214,-1
73,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567345.1787891,rohe_test_stage,sdn,10.028733253479004,-1.916549586177685,-1
74,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567313.0733929,rohe_test_stage,sdn,10.027162790298462,-0.775777375439036,-1
77,2,1,00:00:00:00:00:07,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567281.9834309,rohe_test_stage,sdn,10.028977870941162,-2.3749488919034727,-1
83,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567274.957223,rohe_test_stage,sdn,10.019670009613037,-2.9705415396542483,-1
87,2,1,00:00:00:00:00:08,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567268.945926,rohe_test_stage,sdn,10.020915031433105,-1.0325399534664927,-1
89,2,1,00:00:00:00:00:08,0.02247191011235955,0.024469744592675376,aaltosea1,rohe_test_isntance,experiment1,1700567310.064137,rohe_test_stage,sdn,10.026137828826904,-0.8282958769981104,-1
90,2,2,00:00:00:00:00:02,0.02197802197802198,0.024034943285766556,aaltosea1,rohe_test_isntance,experiment1,1700567326.11725,rohe_test_stage,sdn,10.038396120071411,-0.48236054994854993,-1
